time,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r,z_ref
0.768,-6.792753678964451e-24,5.255743873780551e-19,1.0785359829811962,-5.454879861597757e-23,6.59277786416045e-19,0.553096796246174,7.314235451201476e-19,-6.328361582214966e-23,-8.215273715038789e-07,2.79445129374559e-18,1.4698553821016863e-22,-1.8852014813322605e-06,1.0
0.776,-7.244094227010127e-24,5.307848235473837e-19,1.0828730042116879,-5.641756850570953e-23,6.513045211660726e-19,0.5421276538114636,7.532368954851217e-19,-6.215980158270204e-23,-8.364957687379775e-07,2.726668795504416e-18,1.3908784322890817e-22,-1.8710496542623336e-06,1.0
0.784,-7.752942468279679e-24,5.351087571131641e-19,1.0871233610740458,-6.360603015869403e-23,5.404916957225546e-19,0.5312946077947579,7.842124386756557e-19,-6.159634184880774e-23,-8.513444658791082e-07,3.871942898701888e-18,6.900564676598801e-23,-1.856087142641325e-06,1.0
0.792,-8.176974687590232e-24,5.403572479370137e-19,1.0912881623754398,-5.300402741381908e-23,6.56061352981192e-19,0.5206001626742457,8.028157282277632e-19,-5.99242287258693e-23,-8.66067188626072e-07,2.325411193901602e-18,2.075538043864962e-22,-1.8403403433704504e-06,1.0
0.8,-8.580316723455913e-24,5.456369196749344e-19,1.0953685345631476,-5.04177544832101e-23,6.599589672400915e-19,0.5100465234634718,8.195926542528745e-19,-5.789708748495968e-23,-8.806578711427537e-07,2.0971157530314417e-18,2.519131522623793e-22,-1.823835314585201e-06,1.0
0.808,-8.906214139909903e-24,5.517495684396205e-19,1.099365619461966,-4.073717705674876e-23,7.640810955857686e-19,0.49963561235229986,8.249968111247809e-19,-5.485347369642208e-23,-8.951106531715249e-07,6.75519608886457e-19,3.7896616775032954e-22,-1.806597753596402e-06,1.0
0.8160000000000001,-9.225882451701788e-24,5.578077720669299e-19,1.1032805721386456,-3.9958538973985506e-23,7.572754534136822e-19,0.4893690845849407,8.295273547750448e-19,-5.1633356627679513e-23,-9.094198769934161e-07,5.663179561877391e-19,4.0103494880478254e-22,-1.7886529777363957e-06,1.0
0.8240000000000001,-9.613173688031323e-24,5.628590625712159e-19,1.1071145588875029,-4.841140454119192e-23,6.314113130357441e-19,0.4792483436071715,8.444558977875649e-19,-4.910705158114721e-23,-9.235800842563036e-07,1.8660678764758514e-18,3.143066339533568e-22,-1.770025907860919e-06,1.0
0.8320000000000001,-1.0006080420739021e-23,5.67841412316103e-19,1.1108687553316112,-4.911334158846221e-23,6.227937181108888e-19,0.46927455551353364,8.586234100751002e-19,-4.655333861390188e-23,-9.375860126908992e-07,1.770939035858163e-18,3.1772329547414377e-22,-1.7507410543244497e-06,1.0
0.84,-1.0359090464600704e-23,5.735626269799985e-19,1.1145443446342043,-4.4126255482710315e-23,7.151518329869329e-19,0.4594486628241177,8.624154528737317e-19,-4.344583015070957e-23,-9.514325927325871e-07,4.740053497510448e-19,3.8694915150087163e-22,-1.7308225052109917e-06,1.0
0.848,-1.0655768352774785e-23,5.800209463077141e-19,1.1181425158151588,-3.708473602176027e-23,8.072899159644557e-19,0.44977139761931156,8.558325866637094e-19,-3.879198816183044e-23,-9.651149440660867e-07,-8.228582763231317e-19,5.802608940252007e-22,-1.710293916687436e-06,1.0
0.856,-1.1025402673009396e-23,5.854549482109055e-19,1.1216644621676368,-4.6204290029326316e-23,6.792502378989225e-19,0.4402432940597577,8.597565432424351e-19,-3.491609695943833e-23,-9.78628372108269e-07,4.904945722784571e-19,4.830374321579527e-22,-1.6891785052727932e-06,1.0
0.864,-1.1415465514198078e-23,5.908032839062531e-19,1.1251113797701782,-4.8757855148585336e-23,6.685419619184474e-19,0.4308647003176725,8.630404181764557e-19,-3.121285169029348e-23,-9.919683644434038e-07,4.1048436669743664e-19,4.614692775018368e-22,-1.6674990418918458e-06,1.0
0.872,-1.1850483314799359e-23,5.959946509625408e-19,1.1284844660897349,-5.437722507516e-23,6.489208820359529e-19,0.42163578994457607,8.665110949476546e-19,-2.7978807427828676e-23,-1.0051305872239096e-06,4.33834596351143e-19,4.028327364127185e-22,-1.645277847563178e-06,1.0
0.88,-1.235605619975295e-23,6.00146495314254e-19,1.1317849186713314,-6.319661061919892e-23,5.189805439641548e-19,0.41255657269956475,8.806117692388145e-19,-2.551266436814861e-23,-1.0181108815482571e-06,1.7625842863515446e-18,3.0685049689763694e-22,-1.6225367905434625e-06,1.0
0.888,-1.2879439992338605e-23,6.042618868937744e-19,1.1350139339102205,-6.542297407320672e-23,5.144239474400471e-19,0.4036269048611449,8.934113359802726e-19,-2.320533746448147e-23,-1.0309052598271476e-06,1.5999458426433117e-18,2.8699726779066374e-22,-1.5992972848612754e-06,1.0
0.896,-1.344469863126408e-23,6.083292876717401e-19,1.1381727059025795,-7.065732986568442e-23,5.084250972457102e-19,0.39484649904485436,9.050091408448157e-19,-2.134615911623622e-23,-1.0435099021474845e-06,1.4497256080327867e-18,2.309805156024089e-22,-1.5755802900421012e-06,1.0
0.904,-1.390330157098518e-23,6.139699784890966e-19,1.1412624253709622,-5.73253674651372e-23,7.050863521695705e-19,0.3862149335478511,8.961497712730654e-19,-1.819792793581894e-23,-1.0559211526434278e-06,-1.1074211964994498e-18,3.921317328995787e-22,-1.5514063119929155e-06,1.0
0.912,-1.4389921807655823e-23,6.193627277284622e-19,1.1442842786608898,-6.082752958383038e-23,6.740936549206941e-19,0.3777316612409324,8.884280587308909e-19,-1.5340923042085704e-23,-1.0681355158821884e-06,-9.652140677974396e-19,3.5576326910143466e-22,-1.5267954048450394e-06,1.0
0.92,-1.4962809551397965e-23,6.236308932287533e-19,1.1472394468051097,-7.161096796776784e-23,5.335206875363889e-19,0.36939601802747934,8.922392342742942e-19,-1.3459932935083654e-23,-1.08014965327217e-06,4.76396942904069e-19,2.337866895312509e-22,-1.5017671737480023e-06,1.0
0.928,-1.5551678025546268e-23,6.276554109037294e-19,1.1501291046522144,-7.3608559268538e-23,5.030647093720027e-19,0.36120723088809586,8.971201279730585e-19,-1.1736235260050514e-23,-1.0919603794997378e-06,6.101117123269281e-19,2.141413572822528e-22,-1.4763407784459777e-06,1.0
0.936,-1.6210717099497677e-23,6.306228967384112e-19,1.1529544200564468,-8.237988424392603e-23,3.709357293352272e-19,0.35316442552904176,9.126904244558492e-19,-1.0804899593058895e-23,-1.1035646590003603e-06,1.9462870603325134e-18,1.1510436165560499e-22,-1.4505349375778085e-06,1.0
0.9440000000000001,-1.6855061920612093e-23,6.334730783907014e-19,1.1557165531256581,-8.054310263930178e-23,3.5627270653627303e-19,0.34526663365142846,9.277656455892893e-19,-1.0075245009864365e-23,-1.1149596024693934e-06,1.8844026416651468e-18,8.989607959460387e-23,-1.4243679336291116e-06,1.0
0.9520000000000001,-1.7371428638746176e-23,6.378953613403847e-19,1.1584166555245228,-6.454583976676059e-23,5.527853687104034e-19,0.33751279985808963,9.222751523759765e-19,-7.82648926553756e-24,-1.1261424634171598e-06,-6.863116516766402e-19,2.7980142122889176e-22,-1.3978576184708095e-06,1.0
0.96,-1.783672450369333e-23,6.428841165870591e-19,1.1610558698302327,-5.816198311839446e-23,6.23594405834314e-19,0.32990178821374555,9.081388682328803e-19,-4.962046476557027e-24,-1.1371106347718816e-06,-1.7670355178957937e-18,3.568005802083087e-22,-1.371021419340234e-06,1.0
0.968,-1.8307123093329997e-23,6.476325473233662e-19,1.1636353289380226,-5.879982370458314e-23,5.935538420383824e-19,0.3224323884737381,8.949386418589827e-19,-2.1430537992010537e-24,-1.1478616455342353e-06,-1.6500282967419305e-18,3.511625280622244e-22,-1.3438763452942294e-06,1.0
0.976,-1.8871285260238676e-23,6.511994253849921e-19,1.16615615551399,-7.052027086358496e-23,4.458597577032437e-19,0.3151033219959544,8.938479473352374e-19,-4.1349651568281283e-25,-1.158393157486612e-06,-1.363368154698416e-19,2.150172462307583e-22,-1.316438994047095e-06,1.0
0.984,-1.9390223706889343e-23,6.553495751961879e-19,1.1686194614927892,-6.486730583133344e-23,5.187687263994677e-19,0.3079132473498971,8.839362419269766e-19,1.8466758866605136e-24,-1.1687029619592775e-06,-1.238963176031693e-18,2.8137601233129775e-22,-1.2887255590831739e-06,1.0
0.992,-1.9854094153372426e-23,6.601551943694584e-19,1.1710263476178797,-5.798380581038535e-23,6.007023966588178e-19,0.30086076563632247,8.64357461898197e-19,4.748090034820471e-24,-1.1787889766556057e-06,-2.447347503593287e-18,3.6157468627060216e-22,-1.260751837041039e-06,1.0
1.0,-2.0293380903724118e-23,6.65492366764359e-19,1.173377903022122,-5.491084379396134e-23,6.671465493625662e-19,0.29394442553028266,8.366112176201746e-19,7.924583274045946e-24,-1.1886492425384176e-06,-3.4682805347450113e-18,3.9601340468828523e-22,-1.2325332353514842e-06,1.0
1.008,-2.0643888966169806e-23,6.721263078481618e-19,1.1756752048466015,-4.381350780571103e-23,8.292426354753519e-19,0.28716272805992965,7.916754855728797e-19,1.2119186038115927e-23,-1.1982819207785206e-06,-5.616966505899809e-18,5.233450478903418e-22,-1.204084780012875e-06,1.0
1.016,-2.10265072181417e-23,6.782569397068076e-19,1.1779193178956644,-4.7827281496486806e-23,7.663289823307241e-19,0.28051413113286267,7.509768416044837e-19,1.5914801535083825e-23,-1.2076852897666955e-06,-5.0873304960330184e-18,4.735453040551799e-22,-1.1754211235218342e-06,1.0
1.024,-2.138692176921883e-23,6.847875980569798e-19,1.180111294326235,-4.5051818884641125e-23,8.163322937715331e-19,0.2739970538213427,7.0388634094347445e-19,1.993400744654172e-23,-1.2168577421898677e-06,-5.8863125826056075e-18,5.015666974744774e-22,-1.1465565528965493e-06,1.0
1.032,-2.1739978961126922e-23,6.916789082903361e-19,1.182252173369573,-4.413214898851166e-23,8.614137791695462e-19,0.26760988041724265,6.509655187216997e-19,2.3992193696031536e-23,-1.2257977821718837e-06,-6.615102777697319e-18,5.065162543240322e-22,-1.117504997751979e-06,1.0
1.04,-2.2140768411900838e-23,6.980789103130541e-19,1.1843429810837098,-5.0098681346739506e-23,8.000002528397468e-19,0.26135096426710513,6.024229069351982e-19,2.743938035679171e-23,-1.2345040224794446e-06,-6.067826473284714e-18,4.302163137929917e-22,-1.0882800384451243e-06,1.0
1.048,-2.2517669039995183e-23,7.048286796598999e-19,1.1863847301348882,-4.71125785117931e-23,8.437211683557194e-19,0.2552186313972993,5.483885843116168e-19,3.110444034940915e-23,-1.2429751817931882e-06,-6.7542903279166614e-18,4.575232048595277e-22,-1.058894914217953e-06,1.0
1.056,-2.2997631235356689e-23,7.101987157279473e-19,1.1883784196063985,-5.999527442018805e-23,6.71254508505932e-19,0.24921118393879074,5.0947906323199e-19,3.349938250780407e-23,-1.2512100820435592e-06,-4.863690134920103e-18,2.988233051396386e-22,-1.0293625312963772e-06,1.0
1.064,-2.3447291162410695e-23,7.159738669165766e-19,1.1903250348332841,-5.620749088175076e-23,7.218938985786564e-19,0.24332690336071564,4.646173013863225e-19,3.6173269334638736e-23,-1.259207645811479e-06,-5.607720230673607e-18,3.337489534923253e-22,-9.996954709899835e-07,1.0
1.072,-2.3931279024346274e-23,7.212380446868016e-19,1.1922255472614558,-6.049848274194723e-23,6.580222212781246e-19,0.23756405352147394,4.2475894374968236e-19,3.836712058059857e-23,-1.266966893793298e-06,-4.982294704543862e-18,2.7380010006778217e-22,-9.699059977273566e-07,1.0
1.08,-2.4453711597914855e-23,7.260201801037991e-19,1.1940809143298219,-6.530407169607262e-23,5.977669271246972e-19,0.23192088354576762,3.8964672117238865e-19,4.0026453894645275e-23,-1.274486942329235e-06,-4.389027822124877e-18,2.0703389112282855e-22,-9.40006066992139e-07,1.0
1.088,-2.4939408671929257e-23,7.312275181863975e-19,1.195892079374107,-6.071213425180031e-23,6.509172603247991e-19,0.2263956305356323,3.4860129945698776e-19,4.202466810618258e-23,-1.2817670009948466e-06,-5.130677714387776e-18,2.4944087088591517e-22,-9.100073332014711e-07,1.0
1.096,-2.5520763312128232e-23,7.350644371324587e-19,1.197659971551092,-7.266933002487207e-23,4.796148682576417e-19,0.22098652212312364,3.229992347289176e-19,4.281454702495249e-23,-1.288806370254587e-06,-3.200258090971439e-18,9.843938708654066e-23,-8.799211574675079e-07,1.0
1.104,-2.6055235937752637e-23,7.394453481748372e-19,1.1993855057820686,-6.680907820305059e-23,5.4761388029731985e-19,0.21569177887207752,2.9020140728457783e-19,4.405457887652507e-23,-1.2956044391765854e-06,-4.0997284305055626e-18,1.5474344518235802e-22,-8.497586152498019e-07,1.0
1.112,-2.6550548093029126e-23,7.442629911817967e-19,1.2010695827143567,-6.191401940956144e-23,6.022053758699334e-19,0.21050961653600708,2.5155207584076667e-19,4.5651432499443294e-23,-1.3021606832074005e-06,-4.831166430439626e-18,1.9938471111228345e-22,-8.195305038519011e-07,1.0
1.12,-2.704281867766697e-23,7.491395849107033e-19,1.2027130886997877,-6.153382307973033e-23,6.095742161133337e-19,0.20543824817886067,2.116167893007368e-19,4.7166063014551217e-23,-1.3084746620061055e-06,-4.991910817467106e-18,1.8914603698882074e-22,-7.892473498381392e-07,1.0
1.1280000000000001,-2.7562304590933806e-23,7.535300828883467e-19,1.2043168957891088,-6.49357391583545e-23,5.488122472054241e-19,0.20047588616515621,1.7694780682343402e-19,4.825671288517894e-23,-1.314546017336121e-06,-4.3336228096266384e-18,1.3618378922023334e-22,-7.589194162519007e-07,1.0
1.1360000000000001,-2.810617981236805e-23,7.5746547794228e-19,1.2058818617413143,-6.798440267928017e-23,4.919243817416535e-19,0.1956207440256867,1.472571998406119e-19,4.8953483860799386e-23,-1.3203744710137583e-06,-3.711325872817348e-18,8.697827108609217e-23,-7.285567097046747e-07,1.0
1.1440000000000001,-2.8606161043522784e-23,7.618548836134021e-19,1.207408830046952,-6.249765389434219e-23,5.486757088902672e-19,0.19087103820471873,1.1183632818996765e-19,5.004956776416413e-23,-1.3259598229123346e-06,-4.4276089562959685e-18,1.3692004238754936e-22,-6.981689873220567e-07,1.0
1.1520000000000001,-2.916018574403726e-23,7.654649297738304e-19,1.208898629964507,-6.925308756430976e-23,4.512557700535319e-19,0.18622498969437468,8.538880270064256e-20,5.038774055860895e-23,-1.331301949020457e-06,-3.305940686132104e-18,4.220574921054712e-23,-6.677657635152898e-07,1.0
1.16,-2.966764456159914e-23,7.695477555446608e-19,1.2103520765690001,-6.343235219523517e-23,5.103532213538102e-19,0.181680825561642,5.3133081125606044e-20,5.1152260762897486e-23,-1.3364007995530643e-06,-4.031965196847205e-18,9.552088163724603e-23,-6.373563165759359e-07,1.0
1.168,-3.0256205680876947e-23,7.723727170276756e-19,1.2117699708119858,-7.357013990972566e-23,3.531201853768439e-19,0.177236780373207,3.566148950116947e-20,5.0854785576054023e-23,-1.3412563971142477e-06,-2.183948953023614e-18,-3.7211345274219284e-23,-6.069496951479306e-07,1.0
1.176,-3.08540923313576e-23,7.748431585942629e-19,1.2131530995921704,-7.473583131008118e-23,3.0880519582341356e-19,0.1728910975230879,2.2306890733516114e-20,5.033227616469756e-23,-1.3458688349099609e-06,-1.6693248459274997e-18,-6.533038739130464e-23,-5.765547244641368e-07,1.0
1.184,-3.1454018482928876e-23,7.769827591631565e-19,1.2145022358359132,-7.49907689464097e-23,2.6745007111169987e-19,0.16864203046784434,1.2820469081873596e-20,4.967159095821635e-23,-1.350238275009784e-06,-1.1858027064280048e-18,-8.259524374106221e-23,-5.461800124778768e-07,1.0
1.192,-3.2059622886987744e-23,7.78813536128442e-19,1.2158181385869047,-7.570055050735835e-23,2.2884712066069056e-19,0.16448784387392548,6.963937011572642e-21,4.8830448469267996e-23,-1.3543649466561545e-06,-7.320665087622134e-19,-1.0514791385277268e-22,-5.158339557963357e-07,1.0
1.2,-3.2663990472272774e-23,7.803559657750386e-19,1.2171015531043565,-7.554594816062858e-23,1.9280370582457323e-19,0.16042681468148132,4.508678005161054e-21,4.789215023112669e-23,-1.35824914461949e-06,-3.0690737577796793e-19,-1.1729006488690587e-22,-4.855247454169339e-07,1.0
1.208,-3.3220778224779404e-23,7.8222685854709e-19,1.2183532109690673,-6.959846906332874e-23,2.3386159650642785e-19,0.15645723308884904,-1.8513995833235483e-21,4.738558394399355e-23,-1.361891227598306e-06,-7.950096985388871e-19,-6.33213907684241e-23,-4.552603723520198e-07,1.0
1.216,-3.3780530789388857e-23,7.838041608863577e-19,1.2195738301967611,-6.996907057618156e-23,1.9716279240845018e-19,0.15257740346170967,-4.726600396716013e-21,4.67348648092905e-23,-1.3652916166624852e-06,-3.594001016540551e-19,-8.133849385293323e-23,-4.2504863302238414e-07,1.0
1.224,-3.439846596516397e-23,7.842912849730485e-19,1.2207641153581263,-7.724189697188949e-23,6.089051083635378e-20,0.1487856451706564,5.333292656256755e-21,4.5299561380358415e-23,-1.3684507937387567e-06,1.257486631639768e-18,-1.794130484070268e-22,-3.948971345339278e-07,1.0
1.232,-3.496475650552327e-23,7.851918175691833e-19,1.2219247577050136,-7.078631754491242e-23,1.125665745168524e-19,0.14508029336091377,1.0479300883060813e-20,4.434809779762101e-23,-1.3713693001367303e-06,6.432510283668594e-19,-1.189358321643883e-22,-3.648132997466925e-07,1.0
1.24,-3.5461409082105096e-23,7.868063745377441e-19,1.2230564344220136,-6.208157207272781e-23,2.0181962107009667e-19,0.14145958962500899,7.135012563115664e-21,4.4103195578029444e-23,-1.3740477351142924e-06,-4.1803603997833655e-19,-3.061572612352364e-23,-3.348043721952707e-07,1.0
1.248,-3.591461430137112e-23,7.887612103307601e-19,1.2241598083066714,-5.665065240825303e-23,2.443544741270064e-19,0.1379217355822237,-2.6080986318120665e-22,4.4248352619092163e-23,-1.3764867544692036e-06,-9.244778032736405e-19,1.8143582238250228e-23,-3.048774193638978e-07,1.0
1.256,-3.631134454233633e-23,7.912897210236596e-19,1.225235527998227,-4.9591280120651355e-23,3.160638366124483e-19,0.13446496144445216,-1.445662275734364e-20,4.494577393328935e-23,-1.3786870691623796e-06,-1.7744766117580377e-18,8.717968821110113e-23,-2.7503933664704294e-07,1.0
1.264,-3.6723710548479883e-23,7.934710732060254e-19,1.2262842282385307,-5.1545750767944054e-23,2.726690227957251e-19,0.13108753003794782,-2.4501012901627322e-20,4.535357244013867e-23,-1.3806494439798412e-06,-1.2555487680243857e-18,5.097959144886323e-23,-2.4529685218264277e-07,1.0
1.272,-3.7147910834402803e-23,7.953292566350521e-19,1.227306530132018,-5.302503574036534e-23,2.3227292862833003e-19,0.12778773668593676,-3.065312710948483e-20,4.5515097200105345e-23,-1.3823746962320394e-06,-7.690142759723895e-19,2.01965421711014e-23,-2.1565653152480529e-07,1.0
1.28,-3.7635789802898436e-23,7.960704156470692e-19,1.228303041402585,-6.098487106195388e-23,9.264487650215029e-20,0.12456390882088239,-2.3486598557404876e-20,4.48280644366781e-23,-1.3838636944893185e-06,8.958160690184016e-19,-8.587405705608279e-23,-1.861247821598722e-07,1.0
1.288,-3.8118913427636554e-23,7.965882757459625e-19,1.2292743566471842,-6.039045309226456e-23,6.473251236165408e-20,0.12141440557488564,-1.361393703661669e-20,4.409051574590932e-23,-1.385117357351388e-06,1.2340826901054904e-18,-9.219067937337045e-23,-1.5670785775874973e-07,1.0
1.296,-3.8608487582612314e-23,7.966642110682811e-19,1.230221057586102,-6.119676937197037e-23,9.491915289829e-21,0.11833761736470509,1.5318610976253857e-21,4.316270355434186e-23,-1.386136652249898e-06,1.893224766785818e-18,-1.1597575424603463e-22,-1.2741186231370475e-07,1.0
1.304,-3.910173389018462e-23,7.963314861354407e-19,1.2311437133098868,-6.165578844653837e-23,-4.1590616605053547e-20,0.11533196547312244,2.1518244445194632e-20,4.2079119946229785e-23,-1.3869225942824919e-06,2.4982979184503432e-18,-1.3544908326693476e-22,-9.824275407420282e-08,1.0
